EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,StockOptions,StillEmployed,YearsAtCompany_Calculated,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR244,3/8/2014,Neutral,Very Satisfied,Satisfied,3,0,Neutral,Good,Fair
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR2907,3/7/2019,Satisfied,Very Satisfied,Slightly Satisfied,3,0,Neutral,Excellent,Very Good
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR3765,3/6/2020,Neutral,Neutral,Neutral,3,2,Neutral,Good,Fair
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR4745,3/6/2021,Dissatisfied,Neutral,Satisfied,2,1,Neutral,Excellent,Excellent
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR553,3/8/2015,Satisfied,Very Satisfied,Slightly Satisfied,1,1,Very Balanced,Very Good,Very Good
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR77,3/8/2013,Satisfied,Satisfied,Very Satisfied,1,1,Slightly Balanced,Excellent,Excellent
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,California,White,Master's Degree,Computer Science,Data Scientist,Single,102022,No,10,4,5,8,No,Yes,13.3,PR982,3/7/2016,Very Satisfied,Satisfied,Very Satisfied,2,1,Very Balanced,Good,Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR1273,10/3/2016,Neutral,Slightly Satisfied,Slightly Satisfied,1,2,Slightly Unbalanced,Excellent,Excellent
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR1874,10/3/2017,Neutral,Satisfied,Neutral,1,0,Neutral,Good,Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR2575,10/3/2018,Neutral,Satisfied,Neutral,1,2,Slightly Unbalanced,Very Good,Very Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR3386,10/3/2019,Neutral,Satisfied,Very Satisfied,1,3,Slightly Balanced,Excellent,Excellent
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR401,10/4/2014,Satisfied,Satisfied,Neutral,1,2,Slightly Balanced,Excellent,Very Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR4321,10/2/2020,Satisfied,Satisfied,Satisfied,2,1,Slightly Unbalanced,Good,Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR5353,10/2/2021,Neutral,Neutral,Neutral,1,0,Very Balanced,Very Good,Very Good
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,Newyork City,Other ,Master's Degree,Information Systems,Machine Learning Engineer,Single,272175,No,10,7,8,2,No,Yes,13.3,PR777,10/4/2015,Satisfied,Neutral,Very Satisfied,2,1,Slightly Balanced,Good,Fair
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR1416,1/17/2017,Satisfied,Slightly Satisfied,Satisfied,3,1,Neutral,Excellent,Very Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR177,1/18/2014,Very Satisfied,Satisfied,Neutral,3,0,Neutral,Good,Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR2046,1/17/2018,Very Satisfied,Very Satisfied,Neutral,2,0,Very Balanced,Excellent,Very Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR23,1/18/2013,Neutral,Satisfied,Satisfied,3,2,Neutral,Excellent,Very Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR2771,1/17/2019,Neutral,Slightly Satisfied,Slightly Satisfied,3,0,Slightly Unbalanced,Good,Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR3617,1/17/2020,Neutral,Slightly Satisfied,Satisfied,3,2,Neutral,Very Good,Very Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR470,1/18/2015,Neutral,Neutral,Slightly Satisfied,2,2,Neutral,Very Good,Good
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,Newyork City,Asian or Asian American,Bachelor's Degree,Marketing ,Manager,Single,340229,Yes,10,7,9,3,No,Yes,13.3,PR883,1/18/2016,Very Satisfied,Very Satisfied,Slightly Satisfied,2,2,Slightly Balanced,Good,Fair
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR1478,2/15/2017,Satisfied,Very Satisfied,Very Satisfied,1,2,Slightly Balanced,Excellent,Very Good
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR2115,2/15/2018,Satisfied,Satisfied,Neutral,3,3,Very Balanced,Excellent,Very Good
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR212,2/16/2014,Very Satisfied,Satisfied,Neutral,2,0,Neutral,Good,Good
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR2847,2/15/2019,Neutral,Very Satisfied,Satisfied,3,0,Very Balanced,Excellent,Excellent
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR3701,2/15/2020,Very Satisfied,Satisfied,Neutral,3,1,Slightly Balanced,Very Good,Very Good
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR51,2/16/2013,Neutral,Slightly Satisfied,Neutral,2,0,Slightly Unbalanced,Very Good,Very Good
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR512,2/16/2015,Satisfied,Slightly Satisfied,Slightly Satisfied,2,0,Slightly Unbalanced,Good,Fair
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,Illinois,White,Bachelor's Degree,Computer Science,Software Engineer,Divorced,48395,No,10,2,2,4,Yes,Yes,13.3,PR935,2/16/2016,Very Satisfied,Neutral,Very Satisfied,2,1,Neutral,Good,Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR1479,2/15/2017,Neutral,Neutral,Neutral,3,0,Neutral,Excellent,Very Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR2116,2/15/2018,Neutral,Slightly Satisfied,Neutral,1,2,Very Balanced,Very Good,Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR2848,2/15/2019,Satisfied,Very Satisfied,Slightly Satisfied,3,2,Very Balanced,Excellent,Excellent
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR3702,2/15/2020,Neutral,Very Satisfied,Satisfied,2,2,Slightly Unbalanced,Excellent,Very Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR4675,2/14/2021,Neutral,Slightly Satisfied,Very Satisfied,1,3,Slightly Unbalanced,Very Good,Very Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR513,2/16/2015,Very Satisfied,Very Satisfied,Satisfied,2,1,Very Balanced,Very Good,Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR5738,2/14/2022,Satisfied,Neutral,Very Satisfied,1,0,Neutral,Very Good,Very Good
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,Master's Degree,Other,Senior Software Engineer,Single,97126,No,10,8,10,2,No,Yes,13.3,PR936,2/16/2016,Neutral,Slightly Satisfied,Very Satisfied,3,3,Very Balanced,Good,Fair
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR1048,4/13/2016,Neutral,Slightly Satisfied,Very Satisfied,1,2,Very Balanced,Excellent,Very Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR1597,4/13/2017,Neutral,Very Satisfied,Very Satisfied,3,1,Very Balanced,Good,Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR2250,4/13/2018,Satisfied,Satisfied,Very Satisfied,3,3,Neutral,Very Good,Very Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR2996,4/13/2019,Satisfied,Very Satisfied,Satisfied,2,0,Very Balanced,Very Good,Very Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR3871,4/12/2020,Very Satisfied,Satisfied,Very Satisfied,2,2,Slightly Balanced,Good,Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR4862,4/12/2021,Very Satisfied,Neutral,Neutral,1,1,Slightly Balanced,Good,Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR5940,4/12/2022,Neutral,Satisfied,Slightly Satisfied,2,1,Neutral,Excellent,Very Good
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Information Systems,Engineering Manager,Married,316208,No,10,8,8,7,Yes,Yes,13.3,PR611,4/14/2015,Satisfied,Slightly Satisfied,Very Satisfied,1,1,Slightly Balanced,Excellent,Very Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR1127,5/23/2016,Very Satisfied,Satisfied,Slightly Satisfied,1,1,Very Balanced,Very Good,Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR1683,5/23/2017,Satisfied,Neutral,Slightly Satisfied,1,0,Slightly Balanced,Very Good,Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR2344,5/23/2018,Neutral,Very Satisfied,Neutral,1,2,Very Balanced,Good,Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR3104,5/23/2019,Satisfied,Very Satisfied,Neutral,1,3,Slightly Unbalanced,Good,Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR3994,5/22/2020,Satisfied,Satisfied,Very Satisfied,2,0,Neutral,Good,Fair
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR4994,5/22/2021,Neutral,Very Satisfied,Satisfied,3,1,Neutral,Excellent,Excellent
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR6078,5/22/2022,Very Satisfied,Satisfied,Slightly Satisfied,1,1,Neutral,Excellent,Very Good
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,California,Mixed or multiple ethnic groups,Bachelor's Degree,Marketing,Sales Executive,Single,128885,Yes,10,1,10,2,No,Yes,13.3,PR678,5/24/2015,Very Satisfied,Satisfied,Neutral,2,1,Slightly Balanced,Excellent,Very Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR1342,12/5/2016,Satisfied,Satisfied,Very Satisfied,2,0,Slightly Unbalanced,Very Good,Very Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR1968,12/5/2017,Satisfied,Slightly Satisfied,Satisfied,2,1,Slightly Balanced,Excellent,Very Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR2682,12/5/2018,Satisfied,Very Satisfied,Neutral,1,0,Slightly Balanced,Good,Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR3511,12/5/2019,Neutral,Satisfied,Satisfied,2,2,Neutral,Very Good,Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR4461,12/4/2020,Very Satisfied,Neutral,Neutral,1,0,Slightly Balanced,Good,Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR5508,12/4/2021,Satisfied,Satisfied,Neutral,2,1,Very Balanced,Very Good,Very Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR6632,12/4/2022,Very Satisfied,Neutral,Very Satisfied,2,3,Slightly Unbalanced,Very Good,Very Good
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,Newyork City,White,Master's Degree,Marketing ,Sales Executive,Married,108315,No,10,9,10,10,Yes,Yes,13.3,PR823,12/6/2015,Very Satisfied,Very Satisfied,Very Satisfied,3,2,Neutral,Excellent,Very Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR1219,8/4/2016,Satisfied,Satisfied,Neutral,3,3,Very Balanced,Good,Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR1808,8/4/2017,Very Satisfied,Slightly Satisfied,Satisfied,1,0,Neutral,Very Good,Very Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR2489,8/4/2018,Satisfied,Slightly Satisfied,Very Satisfied,1,2,Slightly Balanced,Good,Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR3280,8/4/2019,Satisfied,Slightly Satisfied,Satisfied,1,1,Very Balanced,Good,Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR4189,8/3/2020,Very Satisfied,Satisfied,Satisfied,1,3,Slightly Balanced,Excellent,Excellent
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR5205,8/3/2021,Satisfied,Slightly Satisfied,Satisfied,3,3,Neutral,Excellent,Excellent
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR6309,8/3/2022,Satisfied,Very Satisfied,Satisfied,1,2,Very Balanced,Excellent,Very Good
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,Newyork City,Asian or Asian American,Less than High School,Computer Science,Software Engineer,Married,136521,No,10,3,6,1,Yes,Yes,13.3,PR745,8/5/2015,Very Satisfied,Very Satisfied,Neutral,2,0,Very Balanced,Very Good,Very Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR1344,12/7/2016,Very Satisfied,Neutral,Very Satisfied,3,1,Very Balanced,Very Good,Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR1972,12/7/2017,Very Satisfied,Slightly Satisfied,Very Satisfied,3,0,Slightly Balanced,Very Good,Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR2686,12/7/2018,Satisfied,Slightly Satisfied,Neutral,2,3,Neutral,Very Good,Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR3514,12/7/2019,Neutral,Satisfied,Satisfied,3,3,Slightly Balanced,Very Good,Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR4465,12/6/2020,Very Satisfied,Neutral,Slightly Satisfied,3,1,Very Balanced,Good,Fair
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR5511,12/6/2021,Very Satisfied,Satisfied,Neutral,3,2,Slightly Balanced,Excellent,Excellent
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR6635,12/6/2022,Neutral,Neutral,Satisfied,1,0,Slightly Unbalanced,Very Good,Very Good
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,California,White,Less than High School,Economics,Sales Executive,Single,151141,No,10,3,6,9,No,Yes,13.3,PR824,12/8/2015,Neutral,Slightly Satisfied,Very Satisfied,2,0,Slightly Balanced,Excellent,Very Good
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,California,White,High School,Technical Degree,Sales Executive,Married,107863,Yes,8,8,8,5,Yes,No,13.3,PR1449,2/2/2017,Very Satisfied,Very Satisfied,Neutral,1,3,Slightly Balanced,Excellent,Very Good
